HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS_x,GAME_DATE,MATCHUP,TEAM_NAME,TEAM_ABBREVIATION,PTS,REB,AST,STL,BLK,TOV,HOME_TEAM_BKN,HOME_TEAM_BOS,HOME_TEAM_CHA,HOME_TEAM_CHI,HOME_TEAM_CLE,HOME_TEAM_DAL,HOME_TEAM_DEN,HOME_TEAM_DET,HOME_TEAM_GSW,HOME_TEAM_HOU,HOME_TEAM_IND,HOME_TEAM_LAC,HOME_TEAM_LAL,HOME_TEAM_MEM,HOME_TEAM_MIA,HOME_TEAM_MIL,HOME_TEAM_MIN,HOME_TEAM_NOP,HOME_TEAM_NYK,HOME_TEAM_OKC,HOME_TEAM_ORL,HOME_TEAM_PHI,HOME_TEAM_PHX,HOME_TEAM_POR,HOME_TEAM_SAC,HOME_TEAM_SAS,HOME_TEAM_TOR,HOME_TEAM_UTA,HOME_TEAM_WAS,AWAY_TEAM_BKN,AWAY_TEAM_BOS,AWAY_TEAM_CHA,AWAY_TEAM_CHI,AWAY_TEAM_CLE,AWAY_TEAM_DAL,AWAY_TEAM_DEN,AWAY_TEAM_DET,AWAY_TEAM_GSW,AWAY_TEAM_HOU,AWAY_TEAM_IND,AWAY_TEAM_LAC,AWAY_TEAM_LAL,AWAY_TEAM_MEM,AWAY_TEAM_MIA,AWAY_TEAM_MIL,AWAY_TEAM_MIN,AWAY_TEAM_NOP,AWAY_TEAM_NYK,AWAY_TEAM_OKC,AWAY_TEAM_ORL,AWAY_TEAM_PHI,AWAY_TEAM_PHX,AWAY_TEAM_POR,AWAY_TEAM_SAC,AWAY_TEAM_SAS,AWAY_TEAM_TOR,AWAY_TEAM_UTA,AWAY_TEAM_WAS
1610612737,1610612753,2021,1610612737,129.0,0.553,0.656,0.467,32.0,46.0,1610612753,111.0,0.453,0.643,0.372,30.0,41.0,1,8,20,14,14,111,41,30,8,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612761,1610612740,2021,1610612761,105.0,0.424,0.95,0.412,18.0,46.0,1610612740,101.0,0.453,0.84,0.364,20.0,35.0,1,20,21,15,15,105,46,18,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1610612741,1610612761,2021,1610612741,111.0,0.548,0.75,0.269,32.0,45.0,1610612761,105.0,0.481,0.607,0.387,24.0,34.0,1,21,22,1,1,111,45,32,2,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1610612753,1610612755,2021,1610612753,114.0,0.451,0.7,0.419,28.0,50.0,1610612755,116.0,0.38,0.865,0.378,21.0,45.0,0,0,23,14,14,114,50,28,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1610612740,1610612739,2021,1610612740,108.0,0.45,0.769,0.444,24.0,44.0,1610612739,104.0,0.42,0.842,0.341,27.0,42.0,1,22,24,16,16,108,44,24,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612761,1610612760,2021,1610612761,109.0,0.452,0.667,0.366,27.0,46.0,1610612760,110.0,0.452,0.85,0.425,28.0,40.0,0,23,25,15,15,109,46,27,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610612755,1610612739,2021,1610612755,125.0,0.547,0.906,0.424,23.0,30.0,1610612739,119.0,0.537,0.875,0.357,30.0,41.0,1,24,26,17,17,119,41,30,5,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1610612749,1610612738,2021,1610612749,127.0,0.505,0.714,0.368,27.0,48.0,1610612738,121.0,0.494,0.737,0.42,30.0,44.0,1,25,27,7,7,121,44,30,8,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612747,1610612763,2021,1610612747,121.0,0.536,0.682,0.533,29.0,36.0,1610612763,118.0,0.45,0.833,0.371,25.0,49.0,1,26,28,8,8,118,49,25,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612738,1610612749,2021,1610612738,117.0,0.5,0.846,0.426,31.0,40.0,1610612749,103.0,0.444,0.8,0.306,22.0,45.0,1,27,29,12,12,103,45,22,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612765,1610612755,2021,1610612765,102.0,0.5,0.667,0.286,26.0,38.0,1610612755,94.0,0.449,0.893,0.269,22.0,39.0,1,28,30,5,5,102,38,26,11,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1610612743,1610612760,2021,1610612743,107.0,0.444,0.882,0.261,25.0,47.0,1610612760,119.0,0.506,0.714,0.552,24.0,50.0,0,29,31,13,13,119,50,24,11,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612761,1610612739,2021,1610612761,101.0,0.424,0.556,0.444,20.0,45.0,1610612739,102.0,0.458,0.842,0.333,22.0,39.0,0,3,32,15,15,101,45,20,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612742,1610612758,2021,1610612742,105.0,0.444,0.65,0.324,24.0,45.0,1610612758,99.0,0.396,0.8,0.194,20.0,56.0,1,30,33,9,9,99,56,20,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612746,1610612749,2021,1610612746,113.0,0.417,0.938,0.391,26.0,44.0,1610612749,137.0,0.545,0.815,0.5,28.0,50.0,0,31,34,12,12,137,50,28,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612759,1610612749,2021,1610612759,111.0,0.485,0.833,0.256,29.0,38.0,1610612749,121.0,0.53,0.818,0.429,21.0,44.0,0,32,35,12,12,121,44,21,6,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1610612751,1610612749,2021,1610612751,119.0,0.506,0.727,0.385,27.0,37.0,1610612749,115.0,0.494,0.69,0.484,16.0,49.0,1,33,36,0,0,119,37,27,14,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612760,1610612743,2021,1610612760,95.0,0.432,0.833,0.237,29.0,41.0,1610612743,99.0,0.416,0.75,0.361,28.0,53.0,0,20,37,18,18,99,53,28,7,2,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610612750,1610612742,2021,1610612750,116.0,0.512,0.792,0.344,26.0,45.0,1610612742,95.0,0.389,0.789,0.233,21.0,45.0,1,34,38,19,19,116,45,26,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612764,1610612738,2021,1610612764,115.0,0.365,0.806,0.278,19.0,62.0,1610612738,112.0,0.411,0.88,0.077,23.0,54.0,1,35,39,7,7,112,54,23,8,10,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610612739,1610612764,2021,1610612739,92.0,0.386,0.833,0.32,22.0,49.0,1610612764,86.0,0.432,0.833,0.478,19.0,42.0,1,36,40,17,17,92,49,22,9,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610612744,1610612742,2021,1610612744,101.0,0.429,0.6,0.282,27.0,44.0,1610612742,107.0,0.5,0.8,0.382,16.0,45.0,0,37,41,10,10,107,45,16,5,7,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610612756,1610612762,2021,1610612756,114.0,0.512,0.813,0.464,24.0,36.0,1610612762,118.0,0.468,0.65,0.425,23.0,41.0,0,37,42,20,20,118,41,23,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1610612742,1610612760,2021,1610612742,104.0,0.398,0.786,0.324,28.0,47.0,1610612760,102.0,0.434,0.792,0.314,20.0,42.0,1,38,43,10,10,104,47,28,10,7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610612758,1610612754,2021,1610612758,91.0,0.369,0.864,0.294,20.0,33.0,1610612754,94.0,0.446,0.778,0.24,13.0,54.0,0,39,44,2,2,94,54,13,8,7,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1610612758,1610612746,2021,1610612758,104.0,0.419,0.8,0.353,19.0,51.0,1610612746,99.0,0.382,0.667,0.382,23.0,47.0,1,40,45,21,21,99,47,23,7,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1610612762,1610612749,2021,1610612762,124.0,0.489,0.783,0.435,24.0,48.0,1610612749,120.0,0.466,0.8,0.41,22.0,43.0,1,41,46,20,20,124,48,24,8,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
